STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        131;20160328;-999;-999;-999;   10;   3.1;   4;    7.000;   0;  -999;   7.6;    -999;    9.0;   69.00;   15.0;    3.2;   -0.5;eor
        131;20160329;-999;-999;-999;   10;   4.3;   4;    2.900;   0;  -999;   7.2;    -999;    7.2;   71.00;    9.8;    3.8;    1.9;eor
        131;20160330;-999;-999;-999;   10;   1.6;   4;    0.400;   0;  -999;   8.9;    -999;    7.7;   85.00;   11.8;    4.4;    1.9;eor
        131;20160331;-999;-999;-999;   10;  20.4;   4;    0.000;   0;  -999;   8.7;    -999;    6.0;   92.00;    8.1;    2.1;    1.7;eor
        131;20160401;-999;-999;-999;   10;   0.1;   4;    4.300;   4;  -999;   6.9;    -999;    3.3;   89.00;    9.5;    0.1;   -1.9;eor
        131;20160402;-999;-999;-999;   10;   0.0;   0;   10.800;   0;  -999;   6.3;    -999;    9.1;   57.00;   15.6;    1.7;   -1.7;eor
        131;20160403;-999;-999;-999;   10;   0.0;   0;    7.900;   0;  -999;   9.4;    -999;   13.4;   61.00;   20.0;    7.3;    4.6;eor
        131;20160404;-999;-999;-999;   10;   0.0;   0;    5.300;   0;  -999;  11.1;    -999;   13.7;   71.00;   19.8;    9.4;    6.0;eor
        131;20160405;-999;-999;-999;   10;   1.2;   4;   10.100;   0;  -999;  11.9;    -999;   14.2;   75.00;   20.8;    8.6;    5.8;eor
        131;20160406;-999;-999;-999;   10;   0.0;   0;    6.800;   0;  -999;   8.9;    -999;   10.6;   71.00;   15.1;    7.6;    4.7;eor
        131;20160407;-999;-999;-999;   10;   0.9;   4;    1.300;   0;  -999;   8.2;    -999;    8.3;   75.00;   11.1;    5.3;    1.9;eor
        131;20160408;-999;-999;-999;   10;   0.0;   0;    8.300;   0;  -999;   6.5;    -999;    7.9;   62.00;   12.8;    4.3;    0.7;eor
        131;20160409;-999;-999;-999;   10;   0.0;   0;    8.500;   0;  -999;   6.6;    -999;    7.2;   66.00;   12.0;    1.3;   -1.8;eor
        131;20160410;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   8.0;    -999;    6.3;   84.00;    8.4;    4.9;    3.4;eor
        131;20160411;-999;-999;-999;   10;   0.0;   0;    0.100;   0;  -999;   8.9;    -999;    7.8;   84.00;   11.1;    4.4;    4.0;eor
        131;20160412;-999;-999;-999;   10;   0.1;   4;    9.600;   0;  -999;  10.0;    -999;   11.2;   77.00;   17.4;    6.5;    3.0;eor
        131;20160413;-999;-999;-999;   10;  13.3;   4;    8.700;   0;  -999;  10.5;    -999;   11.6;   78.00;   16.9;    7.5;    5.5;eor
        131;20160414;-999;-999;-999;   10;   5.4;   4;    2.400;   0;  -999;   9.8;    -999;    7.9;   92.00;   10.9;    4.3;    1.6;eor
        131;20160415;-999;-999;-999;   10;   3.5;   4;    1.600;   0;  -999;   9.3;    -999;    8.4;   84.00;   13.3;    4.2;    1.8;eor
        131;20160416;-999;-999;-999;   10;  17.1;   4;    1.800;   0;  -999;  10.3;    -999;   10.1;   83.00;   13.3;    7.6;    4.9;eor
        131;20160417;-999;-999;-999;   10;   0.6;   4;    0.200;   0;  -999;   9.1;    -999;    6.7;   92.00;    8.8;    4.1;    2.4;eor
        131;20160418;-999;-999;-999;   10;   0.0;   0;   10.700;   0;  -999;   7.0;    -999;    6.9;   73.00;   12.4;    1.7;   -0.7;eor
        131;20160419;-999;-999;-999;   10;   0.0;   4;    1.300;   0;  -999;   7.3;    -999;    7.0;   73.00;   10.8;    2.9;   -0.3;eor
        131;20160420;-999;-999;-999;   10;   0.0;   0;    5.700;   0;  -999;   6.7;    -999;    6.1;   72.00;   11.3;    2.3;   -0.6;eor
        131;20160421;-999;-999;-999;   10;   0.0;   0;   13.300;   0;  -999;   7.2;    -999;    8.2;   69.00;   15.8;    0.4;   -2.2;eor
        131;20160422;-999;-999;-999;   10;   0.0;   0;   12.200;   0;  -999;   6.5;    -999;    7.5;   65.00;   13.1;    1.8;   -0.8;eor
        131;20160423;-999;-999;-999;   10;   0.9;   4;    0.300;   0;  -999;   6.7;    -999;    4.1;   81.00;    7.0;    0.3;   -1.5;eor
        131;20160424;-999;-999;-999;   10;   0.7;   4;    7.400;   0;  -999;   6.0;    -999;    2.2;   84.00;    7.1;   -0.9;   -2.3;eor
        131;20160425;-999;-999;-999;   10;   1.7;   4;    6.300;   0;  -999;   5.4;    -999;    3.2;   73.00;    8.3;   -1.2;   -2.5;eor
        131;20160426;-999;-999;-999;   10;   3.9;   4;    5.200;   0;  -999;   6.2;    -999;    3.7;   79.00;    7.7;    0.4;   -0.1;eor
        131;20160427;-999;-999;-999;   10;   0.0;   0;    4.300;   0;  -999;   5.9;    -999;    3.9;   74.00;    7.2;    0.9;   -0.8;eor
        131;20160428;-999;-999;-999;   10;   0.6;   4;    7.600;   0;  -999;   6.2;    -999;    4.6;   74.00;    8.9;    0.5;   -2.4;eor
        131;20160429;-999;-999;-999;   10;   0.0;   0;   10.000;   0;  -999;   5.8;    -999;    7.4;   60.00;   14.0;    0.0;   -3.1;eor
        131;20160430;-999;-999;-999;   10;   0.0;   0;   11.300;   0;  -999;   6.5;    -999;   11.6;   50.00;   18.0;    3.7;   -0.7;eor
        131;20160501;-999;-999;-999;   10;   0.0;   0;    6.700;-999;  -999;   8.2;    -999;   10.1;   67.00;   16.9;    4.7;    1.7;eor
        131;20160502;-999;-999;-999;   10;   0.0;   0;    9.500;-999;  -999;   8.3;    -999;   10.7;   66.00;   17.3;    2.8;    0.0;eor
        131;20160503;-999;-999;-999;   10;   1.6;   4;    9.400;-999;  -999;   8.8;    -999;   10.0;   73.00;   18.2;    3.2;    0.3;eor
        131;20160504;-999;-999;-999;   10;   2.0;   4;    2.200;-999;  -999;   9.1;    -999;    7.0;   91.00;    9.9;    4.7;    4.9;eor
        131;20160505;-999;-999;-999;   10;   0.0;   0;   13.400;-999;  -999;   9.9;    -999;   11.5;   74.00;   17.8;    4.6;    2.1;eor
        131;20160506;-999;-999;-999;   10;   0.0;   0;   13.500;-999;  -999;   9.2;    -999;   15.8;   55.00;   22.5;    8.8;    4.6;eor
        131;20160507;-999;-999;-999;   10;   0.0;   0;   13.200;-999;  -999;   8.6;    -999;   16.9;   47.00;   23.2;   10.2;    4.5;eor
        131;20160508;-999;-999;-999;   10;   0.0;   0;   12.800;-999;  -999;   9.6;    -999;   15.7;   56.00;   22.4;    8.4;    4.6;eor
        131;20160509;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  11.3;    -999;   16.1;   64.00;   23.1;    8.8;    6.3;eor
        131;20160510;-999;-999;-999;   10;   0.0;   0;   13.200;-999;  -999;  10.7;    -999;   16.7;   59.00;   23.4;    9.4;    6.9;eor
        131;20160511;-999;-999;-999;   10;   0.0;   0;   10.900;-999;  -999;  11.0;    -999;   16.3;   61.00;   22.5;   10.6;    8.0;eor
        131;20160512;-999;-999;-999;   10;   1.2;   4;    9.100;-999;  -999;  12.1;    -999;   15.7;   70.00;   23.4;    9.5;    6.7;eor
        131;20160513;-999;-999;-999;   10;   6.4;   4;    8.500;-999;  -999;  13.2;    -999;   14.8;   80.00;   21.9;    7.2;    5.0;eor
        131;20160514;-999;-999;-999;   10;   0.5;   4;    2.100;-999;  -999;   8.0;    -999;    8.1;   74.00;   11.6;    4.3;    2.8;eor
        131;20160515;-999;-999;-999;   10;   6.2;   4;    3.900;-999;  -999;   7.5;    -999;    5.6;   83.00;   10.5;    3.1;    1.7;eor
        131;20160516;-999;-999;-999;   10;   1.1;   4;    4.800;-999;  -999;   7.6;    -999;    6.8;   78.00;   11.0;    3.8;    2.4;eor
        131;20160517;-999;-999;-999;   10;   0.0;   0;    0.400;-999;  -999;   8.3;    -999;    8.3;   76.00;   10.6;    4.7;    2.4;eor
        131;20160518;-999;-999;-999;   10;   0.0;   0;    2.900;-999;  -999;   8.9;    -999;   12.5;   62.00;   17.6;    7.4;    5.1;eor
        131;20160519;-999;-999;-999;   10;   0.0;   0;    7.000;-999;  -999;   9.9;    -999;   14.1;   62.00;   19.1;    8.5;    5.6;eor
        131;20160520;-999;-999;-999;   10;   0.0;   0;    9.700;-999;  -999;  10.9;    -999;   14.8;   67.00;   20.5;    8.8;    5.9;eor
        131;20160521;-999;-999;-999;   10;   0.0;   0;    9.500;-999;  -999;  11.6;    -999;   16.8;   62.00;   22.6;   11.5;    8.6;eor
        131;20160522;-999;-999;-999;   10;   0.0;   4;   12.000;-999;  -999;  11.6;    -999;   20.9;   50.00;   28.6;   11.7;    7.2;eor
        131;20160523;-999;-999;-999;   10;  15.8;   4;    4.400;-999;  -999;  14.9;    -999;   16.7;   80.00;   21.8;   12.6;   12.7;eor
        131;20160524;-999;-999;-999;   10;   0.2;   4;    0.000;-999;  -999;  14.6;    -999;   13.0;   97.00;   16.7;   10.4;   10.6;eor
        131;20160525;-999;-999;-999;   10;   0.0;   0;    0.000;-999;  -999;  12.9;    -999;   11.9;   92.00;   14.5;    9.8;    8.4;eor
        131;20160526;-999;-999;-999;   10;   0.0;   0;    6.100;-999;  -999;  13.0;    -999;   14.5;   80.00;   19.7;   10.4;    8.0;eor
        131;20160527;-999;-999;-999;   10;   2.1;   4;    2.600;-999;  -999;  14.0;    -999;   15.1;   82.00;   20.3;   10.4;    7.8;eor
        131;20160528;-999;-999;-999;   10;   0.0;   0;    9.000;-999;  -999;  16.4;    -999;   18.0;   80.00;   24.3;   12.3;   11.5;eor
        131;20160529;-999;-999;-999;   10;   0.1;   4;   10.000;-999;  -999;  18.3;    -999;   19.9;   79.00;   26.0;   14.0;   12.0;eor
        131;20160530;-999;-999;-999;   10;   0.8;   4;    5.900;-999;  -999;  16.5;    -999;   18.3;   79.00;   23.0;   13.4;   10.3;eor
        131;20160531;-999;-999;-999;   10;   1.8;   4;    6.600;-999;  -999;  15.9;    -999;   17.2;   82.00;   24.0;   12.5;    9.5;eor
        131;20160601;-999;-999;-999;   10;   1.6;   4;    0.700;-999;  -999;  17.5;    -999;   16.3;   94.00;   21.5;   13.4;   11.1;eor
        131;20160602;-999;-999;-999;   10;   6.6;   4;    7.900;-999;  -999;  15.3;    -999;   17.0;   81.00;   23.6;   12.4;   11.8;eor
        131;20160603;-999;-999;-999;   10;   4.4;   4;    1.200;-999;  -999;  17.1;    -999;   16.7;   90.00;   22.0;   14.2;   12.3;eor
        131;20160604;-999;-999;-999;   10;   0.0;   0;   10.900;-999;  -999;  16.7;    -999;   18.7;   79.00;   25.2;   12.3;   10.0;eor
        131;20160605;-999;-999;-999;   10;   0.7;   4;   12.800;-999;  -999;  15.2;    -999;   19.3;   72.00;   27.1;   12.9;   10.2;eor
        131;20160606;-999;-999;-999;   10;   0.0;   0;   14.900;-999;  -999;  14.4;    -999;   18.6;   69.00;   24.6;   12.1;   10.2;eor
        131;20160607;-999;-999;-999;   10;   0.0;   0;   14.300;-999;  -999;  11.6;    -999;   18.5;   57.00;   24.3;   11.4;    8.7;eor
        131;20160608;-999;-999;-999;   10;   0.0;   0;   12.500;-999;  -999;  13.3;    -999;   18.7;   64.00;   26.2;   11.7;    8.3;eor
        131;20160609;-999;-999;-999;   10;   0.0;   0;    5.700;-999;  -999;  13.5;    -999;   14.8;   81.00;   20.0;   11.0;    8.6;eor
        131;20160610;-999;-999;-999;   10;   0.0;   0;    9.600;-999;  -999;  10.9;    -999;   15.4;   66.00;   21.5;   10.3;    8.3;eor
        131;20160611;-999;-999;-999;   10;   0.0;   0;    1.600;-999;  -999;  12.1;    -999;   15.0;   71.00;   19.0;   11.1;    9.5;eor
        131;20160612;-999;-999;-999;   10;  14.3;   4;    4.600;-999;  -999;  14.3;    -999;   15.7;   82.00;   21.9;   10.2;    7.4;eor
        131;20160613;-999;-999;-999;   10;   3.0;   4;    2.200;-999;  -999;  15.3;    -999;   15.6;   87.00;   20.9;   11.6;    9.8;eor
        131;20160614;-999;-999;-999;   10;   4.0;   4;    4.800;-999;  -999;  14.7;    -999;   15.5;   84.00;   21.9;   12.0;   10.3;eor
        131;20160615;-999;-999;-999;   10;   1.8;   4;    2.500;-999;  -999;  13.8;    -999;   14.9;   83.00;   20.9;   10.8;    8.4;eor
        131;20160616;-999;-999;-999;   10;  13.9;   4;    5.700;-999;  -999;  14.1;    -999;   15.4;   81.00;   20.8;    9.5;    7.0;eor
        131;20160617;-999;-999;-999;   10;   7.3;   4;    1.700;-999;  -999;  14.7;    -999;   14.4;   90.00;   18.3;   11.4;   10.0;eor
        131;20160618;-999;-999;-999;   10;   3.8;   4;   10.100;-999;  -999;  13.6;    -999;   15.1;   80.00;   21.4;   10.7;    9.0;eor
        131;20160619;-999;-999;-999;   10;   0.0;   0;    7.600;-999;  -999;  13.4;    -999;   15.1;   79.00;   21.7;   10.3;    8.6;eor
        131;20160620;-999;-999;-999;   10;   0.0;   4;   10.600;-999;  -999;  13.2;    -999;   16.4;   73.00;   22.1;    9.4;    8.0;eor
        131;20160621;-999;-999;-999;   10;   0.0;   0;    3.600;-999;  -999;  14.7;    -999;   17.8;   73.00;   23.4;   14.5;   12.7;eor
        131;20160622;-999;-999;-999;   10;   0.0;   0;    7.500;-999;  -999;  17.5;    -999;   20.2;   75.00;   26.0;   14.8;   13.2;eor
        131;20160623;-999;-999;-999;   10;   0.0;   0;   15.200;-999;  -999;  18.7;    -999;   24.5;   64.00;   31.4;   16.1;   13.7;eor
        131;20160624;-999;-999;-999;   10;   0.0;   0;   15.100;-999;  -999;  18.9;    -999;   26.2;   58.00;   33.4;   18.3;   14.4;eor
        131;20160625;-999;-999;-999;   10;   1.3;   4;    7.500;-999;  -999;  21.0;    -999;   20.9;   85.00;   27.6;   15.8;   14.8;eor
        131;20160626;-999;-999;-999;   10;   0.0;   0;    9.800;-999;  -999;  13.7;    -999;   17.5;   71.00;   22.4;   13.4;   11.7;eor
        131;20160627;-999;-999;-999;   10;   0.1;   4;    8.300;-999;  -999;  12.1;    -999;   16.8;   65.00;   22.6;   11.6;   10.1;eor
        131;20160628;-999;-999;-999;   10;  14.0;   4;    3.300;-999;  -999;  14.8;    -999;   17.3;   76.00;   22.3;   13.9;   13.4;eor
        131;20160629;-999;-999;-999;   10;   0.0;   0;    9.000;-999;  -999;  15.5;    -999;   19.3;   72.00;   25.0;   14.3;   12.8;eor
        131;20160630;-999;-999;-999;   10;   0.2;   4;    6.500;-999;  -999;  16.0;    -999;   18.5;   76.00;   23.7;   13.4;   11.4;eor
        131;20160701;-999;-999;-999;   10;   0.0;   0;   13.200;-999;  -999;  15.9;    -999;   20.7;   67.00;   26.3;   14.6;   12.2;eor
        131;20160702;-999;-999;-999;   10;   3.3;   4;    3.500;-999;  -999;  16.1;    -999;   16.7;   84.00;   23.6;   11.1;    9.7;eor
        131;20160703;-999;-999;-999;   10;   1.3;   4;    8.700;-999;  -999;  11.8;    -999;   13.4;   79.00;   19.5;    9.3;    7.6;eor
        131;20160704;-999;-999;-999;   10;   1.3;   4;   11.500;-999;  -999;  11.0;    -999;   15.6;   66.00;   22.7;    8.3;    6.6;eor
        131;20160705;-999;-999;-999;   10;   0.0;   0;    8.300;-999;  -999;  13.7;    -999;   18.8;   65.00;   25.1;   13.3;   11.8;eor
        131;20160706;-999;-999;-999;   10;   0.0;   0;    5.700;-999;  -999;  10.6;    -999;   14.8;   64.00;   19.7;    9.8;    7.0;eor
        131;20160707;-999;-999;-999;   10;   0.0;   0;    8.800;-999;  -999;  11.0;    -999;   14.7;   69.00;   21.6;    6.9;    5.3;eor
        131;20160708;-999;-999;-999;   10;   8.0;   4;    4.600;-999;  -999;  13.0;    -999;   18.8;   63.00;   26.5;   12.5;   10.9;eor
        131;20160709;-999;-999;-999;   10;   0.0;   0;    8.700;-999;  -999;  13.8;    -999;   17.9;   70.00;   23.2;   13.5;   12.3;eor
        131;20160710;-999;-999;-999;   10;   0.0;   0;   13.100;-999;  -999;  16.4;    -999;   21.8;   64.00;   29.6;   14.3;   12.0;eor
        131;20160711;-999;-999;-999;   10;   0.0;   4;   10.100;-999;  -999;  16.9;    -999;   24.2;   59.00;   30.1;   17.1;   15.8;eor
        131;20160712;-999;-999;-999;   10;   0.0;   0;    2.900;-999;  -999;  15.0;    -999;   19.2;   68.00;   24.3;   14.7;   12.1;eor
        131;20160713;-999;-999;-999;   10;   5.0;   4;    4.700;-999;  -999;  14.6;    -999;   16.6;   78.00;   22.1;   13.5;   11.8;eor
        131;20160714;-999;-999;-999;   10;   4.4;   4;    0.000;-999;  -999;  13.3;    -999;   13.5;   86.00;   16.3;   11.6;   11.5;eor
        131;20160715;-999;-999;-999;   10;   0.5;   4;    0.600;-999;  -999;  12.8;    -999;   12.9;   86.00;   17.1;    9.0;    7.2;eor
        131;20160716;-999;-999;-999;   10;   0.1;   4;    9.400;-999;  -999;  12.5;    -999;   16.7;   68.00;   24.1;    7.7;    5.9;eor
        131;20160717;-999;-999;-999;   10;   2.4;   4;    2.000;-999;  -999;  18.4;    -999;   18.0;   89.00;   22.4;   14.1;   12.2;eor
        131;20160718;-999;-999;-999;   10;   0.0;   0;    8.100;-999;  -999;  15.1;    -999;   18.6;   72.00;   24.3;   12.6;   10.7;eor
        131;20160719;-999;-999;-999;   10;   0.0;   0;   11.100;-999;  -999;  15.8;    -999;   19.9;   71.00;   26.8;   12.9;   11.3;eor
        131;20160720;-999;-999;-999;   10;   0.0;   0;   14.300;-999;  -999;  15.9;    -999;   21.9;   64.00;   29.1;   13.6;   11.7;eor
        131;20160721;-999;-999;-999;   10;   0.8;   4;    0.800;-999;  -999;  18.9;    -999;   19.4;   84.00;   21.9;   15.6;   13.5;eor
        131;20160722;-999;-999;-999;   10;   0.0;   0;   13.100;-999;  -999;  17.4;    -999;   21.5;   72.00;   29.7;   13.8;   11.9;eor
        131;20160723;-999;-999;-999;   10;   0.9;   4;    7.600;-999;  -999;  16.5;    -999;   20.9;   70.00;   29.0;   15.2;   13.5;eor
        131;20160724;-999;-999;-999;   10;   0.0;   0;   10.400;-999;  -999;  19.3;    -999;   21.4;   78.00;   26.9;   17.0;   15.2;eor
        131;20160725;-999;-999;-999;   10;   0.0;   0;   10.100;-999;  -999;  18.0;    -999;   22.4;   70.00;   29.3;   15.4;   13.8;eor
        131;20160726;-999;-999;-999;   10;   6.8;   4;    4.100;-999;  -999;  20.1;    -999;   19.9;   87.00;   25.2;   16.5;   14.8;eor
        131;20160727;-999;-999;-999;   10;   9.0;   4;    0.600;-999;  -999;  19.7;    -999;   18.6;   92.00;   25.7;   16.3;   15.1;eor
        131;20160728;-999;-999;-999;   10;   0.8;   4;    6.900;-999;  -999;  16.9;    -999;   19.3;   78.00;   25.3;   14.8;   13.7;eor
        131;20160729;-999;-999;-999;   10;   5.6;   4;    6.100;-999;  -999;  17.0;    -999;   19.5;   77.00;   24.3;   15.9;   15.2;eor
        131;20160730;-999;-999;-999;   10;   0.0;   0;    9.900;-999;  -999;  17.4;    -999;   19.7;   77.00;   25.2;   15.2;   14.0;eor
        131;20160731;-999;-999;-999;   10;   0.3;   4;    1.100;-999;  -999;  17.8;    -999;   18.6;   84.00;   24.7;   14.3;   13.2;eor
        131;20160801;-999;-999;-999;   10;   0.0;   0;    5.700;-999;  -999;  12.9;    -999;   15.8;   74.00;   21.3;   10.7;    8.8;eor
        131;20160802;-999;-999;-999;   10;   1.9;   4;    0.300;-999;  -999;  13.8;    -999;   15.0;   81.00;   18.9;   10.2;    8.5;eor
        131;20160803;-999;-999;-999;   10;   0.9;   4;    0.300;-999;  -999;  18.2;    -999;   18.2;   87.00;   20.8;   15.0;   14.6;eor
        131;20160804;-999;-999;-999;   10;  13.3;   4;    3.800;-999;  -999;  17.9;    -999;   20.3;   77.00;   26.2;   15.4;   15.3;eor
        131;20160805;-999;-999;-999;   10;   0.8;   4;    0.600;-999;  -999;  15.9;    -999;   16.3;   86.00;   20.6;   13.8;   12.6;eor
        131;20160806;-999;-999;-999;   10;   0.1;   4;    6.800;-999;  -999;  14.2;    -999;   16.5;   77.00;   21.8;   11.9;   10.0;eor
        131;20160807;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  13.2;    -999;   17.9;   68.00;   25.7;   10.9;    8.7;eor
        131;20160808;-999;-999;-999;   10;   0.3;   4;   10.300;-999;  -999;  14.6;    -999;   21.0;   60.00;   26.6;   14.2;   11.9;eor
        131;20160809;-999;-999;-999;   10;   0.1;   4;    2.900;-999;  -999;  12.5;    -999;   15.7;   71.00;   20.1;   12.1;   10.0;eor
        131;20160810;-999;-999;-999;   10;   6.2;   4;    2.500;-999;  -999;  11.5;    -999;   10.7;   89.00;   14.4;    7.1;    4.9;eor
        131;20160811;-999;-999;-999;   10;   0.3;   4;    7.800;-999;  -999;   9.4;    -999;   11.7;   72.00;   17.7;    4.9;    2.8;eor
        131;20160812;-999;-999;-999;   10;   1.5;   4;    0.000;-999;  -999;  14.8;    -999;   14.2;   90.00;   17.5;   11.1;    9.9;eor
        131;20160813;-999;-999;-999;   10;   0.0;   0;    9.200;-999;  -999;  16.1;    -999;   19.8;   72.00;   26.0;   14.7;   11.9;eor
        131;20160814;-999;-999;-999;   10;   0.0;   0;    7.400;-999;  -999;  14.8;    -999;   16.9;   78.00;   23.1;   11.5;    8.8;eor
        131;20160815;-999;-999;-999;   10;   0.0;   0;    6.800;-999;  -999;  13.0;    -999;   15.4;   76.00;   22.2;    9.4;    7.5;eor
        131;20160816;-999;-999;-999;   10;   0.0;   0;    6.800;-999;  -999;  11.7;    -999;   14.6;   73.00;   21.3;    8.2;    6.0;eor
        131;20160817;-999;-999;-999;   10;   0.0;   0;    5.300;-999;  -999;  11.3;    -999;   12.7;   79.00;   19.5;    8.1;    5.3;eor
        131;20160818;-999;-999;-999;   10;   0.0;   0;   13.400;-999;  -999;  10.7;    -999;   14.5;   69.00;   23.3;    6.4;    4.0;eor
        131;20160819;-999;-999;-999;   10;   1.2;   4;   10.000;-999;  -999;  11.8;    -999;   18.1;   61.00;   26.8;    8.3;    6.2;eor
        131;20160820;-999;-999;-999;   10;   4.1;   4;    5.300;-999;  -999;  16.1;    -999;   19.9;   72.00;   26.7;   15.6;   12.4;eor
        131;20160821;-999;-999;-999;   10;   0.0;   4;    6.200;-999;  -999;  14.4;    -999;   17.0;   75.00;   22.4;   13.6;   11.4;eor
        131;20160822;-999;-999;-999;   10;   0.0;   0;    5.300;-999;  -999;  13.4;    -999;   17.0;   71.00;   22.9;   12.6;   10.5;eor
        131;20160823;-999;-999;-999;   10;   0.0;   0;    7.300;-999;  -999;  16.2;    -999;   19.9;   71.00;   26.2;   14.6;   12.4;eor
        131;20160824;-999;-999;-999;   10;   0.0;   0;   12.400;-999;  -999;  16.4;    -999;   21.2;   68.00;   28.5;   13.7;   11.6;eor
        131;20160825;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  14.4;    -999;   22.0;   58.00;   30.2;   14.2;   10.4;eor
        131;20160826;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  13.1;    -999;   23.8;   47.00;   32.9;   16.3;   10.9;eor
        131;20160827;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  15.8;    -999;   23.2;   58.00;   32.7;   15.3;   11.6;eor
        131;20160828;-999;-999;-999;   10;   1.7;   4;   10.000;-999;  -999;  15.5;    -999;   24.2;   56.00;   33.2;   16.0;   11.5;eor
        131;20160829;-999;-999;-999;   10;   0.0;   0;    4.200;-999;  -999;  15.9;    -999;   19.1;   73.00;   24.8;   14.8;   12.4;eor
        131;20160830;-999;-999;-999;   10;   0.0;   0;   12.100;-999;  -999;  11.4;    -999;   15.7;   67.00;   22.2;    9.6;    7.2;eor
        131;20160831;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  10.4;    -999;   17.5;   58.00;   27.2;    8.0;    5.9;eor
        131;20160901;-999;-999;-999;   10;   0.0;   0;    8.000;-999;  -999;  12.7;    -999;   18.4;   62.00;   25.7;   11.9;    8.5;eor
        131;20160902;-999;-999;-999;   10;   0.0;   0;   10.300;-999;  -999;  14.2;    -999;   18.0;   71.00;   25.6;   11.2;    9.5;eor
        131;20160903;-999;-999;-999;   10;   0.0;   0;    9.800;-999;  -999;  13.8;    -999;   19.5;   63.00;   25.5;   15.1;   12.1;eor
        131;20160904;-999;-999;-999;   10;   6.5;   4;    3.000;-999;  -999;  15.4;    -999;   18.1;   75.00;   22.8;   14.3;   12.1;eor
        131;20160905;-999;-999;-999;   10;  10.6;   4;    1.300;-999;  -999;  15.8;    -999;   14.8;   94.00;   18.4;   13.2;   12.1;eor
        131;20160906;-999;-999;-999;   10;   0.0;   0;    7.100;-999;  -999;  14.3;    -999;   15.0;   85.00;   20.1;   11.0;    9.1;eor
        131;20160907;-999;-999;-999;   10;   0.0;   0;   11.900;-999;  -999;  15.5;    -999;   18.1;   77.00;   26.3;    9.8;    8.8;eor
        131;20160908;-999;-999;-999;   10;   0.0;   0;   11.900;-999;  -999;  16.5;    -999;   20.8;   69.00;   28.1;   15.1;   11.8;eor
        131;20160909;-999;-999;-999;   10;   0.0;   0;    8.100;-999;  -999;  16.7;    -999;   19.5;   76.00;   26.6;   14.5;   12.6;eor
        131;20160910;-999;-999;-999;   10;   0.0;   0;   10.000;-999;  -999;  17.8;    -999;   21.4;   72.00;   28.6;   15.3;   12.7;eor
        131;20160911;-999;-999;-999;   10;   0.0;   0;   10.700;-999;  -999;  16.8;    -999;   21.5;   69.00;   29.5;   15.5;   13.6;eor
        131;20160912;-999;-999;-999;   10;   0.0;   0;   11.500;-999;  -999;  15.9;    -999;   22.4;   63.00;   31.4;   14.2;   12.9;eor
        131;20160913;-999;-999;-999;   10;   0.0;   0;   11.500;-999;  -999;  16.0;    -999;   22.9;   60.00;   31.1;   15.6;   13.5;eor
        131;20160914;-999;-999;-999;   10;   0.0;   0;   10.700;-999;  -999;  14.3;    -999;   21.5;   58.00;   29.1;   15.8;   12.9;eor
        131;20160915;-999;-999;-999;   10;   0.0;   0;   11.500;-999;  -999;  12.1;    -999;   19.8;   54.00;   27.0;   14.2;   11.7;eor
        131;20160916;-999;-999;-999;   10;  18.4;   4;    7.300;-999;  -999;  15.4;    -999;   18.3;   75.00;   24.9;   12.6;   10.9;eor
        131;20160917;-999;-999;-999;   10;  19.4;   4;    0.000;-999;  -999;  17.0;    -999;   15.4;   97.00;   16.3;   14.4;   14.2;eor
        131;20160918;-999;-999;-999;   10;   3.6;   4;    0.000;-999;  -999;  13.5;    -999;   12.4;   93.00;   14.4;   10.6;   11.8;eor
        131;20160919;-999;-999;-999;   10;   0.3;   4;    0.900;-999;  -999;  12.7;    -999;   12.7;   88.00;   17.8;   10.0;    9.5;eor
        131;20160920;-999;-999;-999;   10;   0.0;   0;    3.600;-999;  -999;  10.6;    -999;   11.5;   80.00;   16.7;    6.8;    6.9;eor
        131;20160921;-999;-999;-999;   10;   0.0;   0;    2.200;-999;  -999;  11.7;    -999;   11.4;   87.00;   17.7;    7.6;    7.3;eor
        131;20160922;-999;-999;-999;   10;   0.0;   0;    8.400;-999;  -999;  11.6;    -999;   12.9;   80.00;   19.1;    8.0;    5.4;eor
        131;20160923;-999;-999;-999;   10;   0.0;   0;    8.600;-999;  -999;  11.8;    -999;   14.3;   75.00;   21.2;    9.8;    8.7;eor
        131;20160924;-999;-999;-999;   10;   0.0;   0;    9.800;-999;  -999;  12.2;    -999;   13.8;   79.00;   21.1;    8.7;    7.1;eor
        131;20160925;-999;-999;-999;   10;   0.0;   0;    9.600;-999;  -999;  11.9;    -999;   15.0;   73.00;   22.2;    9.7;    7.7;eor
